-0.689,3.591,8.998
-2.62,3.065,9.611
0.653,4.003,8.829
-1.608,3.677,9.19
-0.9,4.288,9.164
-0.603,3.675,9.046
-1.058,3.723,9.164
-0.648,3.764,9.097
-0.981,3.833,9.111
-0.914,3.926,9.14
-0.83,3.766,9.097
-0.852,3.807,9.116
-0.864,3.615,9.137
-0.943,3.845,9.092
-0.95,3.921,9.121
-0.859,3.685,9.14
-0.837,3.479,9.075
-0.897,3.601,9.106
-0.907,3.871,9.135
-0.847,3.957,9.097
-0.84,3.809,9.226
-1.689,3.397,8.721
0.069,4.187,9.01
-0.723,3.196,9.061
-1.347,3.972,9.199
-0.785,3.981,9.109
-0.636,3.632,9.209
-1.428,3.907,9.312
-0.758,3.907,9.166
-1.093,4.689,9.154
-0.409,4.441,9.03
-1.553,2.61,9.326
-1.62,3.053,9.159
0.304,0.342,8.843
0.634,4.151,9.448
2.266,2.574,8.518
-0.237,3.24,9.709
-0.349,3.905,9.314
-1.471,3.536,9.219
-2.189,3.962,9.14
-1.895,3.936,9.015
-1.026,4.488,8.872
1.436,7.044,10.432
-1.737,4.634,9.374
-1.727,4.649,9.25
-1.5,3.744,9.082
-0.926,3.804,9.092
-0.713,3.464,8.896
-0.873,3.601,9.085
-0.699,3.809,9.058
-1.51,3.431,9.336
-1.18,3.51,9.087
-0.725,3.522,9.034
-0.778,3.661,9.044
-1.146,3.914,9.192
-0.979,3.9,9.188
-0.699,3.768,9.111
-0.933,3.792,9.178
-0.802,3.802,9.094
-1.048,3.567,9.144
-0.742,4.06,9.14
-1.127,3.807,9.168
-1.046,3.589,9.243
-0.909,3.967,9.03
-1.199,4.386,8.91
-1.005,3.783,9.097
-1.366,4.321,9.089
-1.383,3.484,9.173
-1.235,3.708,9.137
-1.237,4.393,9.046
-0.4,4.077,8.86
-0.703,3.677,9.166
-1.555,3.407,9.068
-1.651,2.45,9.135
-0.77,3.752,9.195
-1.151,4.101,9.015
-1.218,3.854,9.003
-1.079,3.596,9.135
-1.479,3.651,9.049
-0.507,3.907,9.073
-1.046,3.948,9.149
-0.565,3.902,9.161
-1.165,3.649,9.243
-1.56,3.584,9.18
-1.237,3.405,9.176
-1.034,3.833,9.113
-1.553,3.874,9.121
-0.871,3.962,9.135
-1.12,3.438,9.209
-1.089,3.474,9.252
-0.885,3.699,9.219
-0.684,3.699,9.164
-1.074,3.366,9.142
