0.888,-2.158,9.384
1.268,-2.017,9.554
1.39,-2.61,9.467
1.235,-2.436,9.446
0.892,-2.141,9.467
1.062,-1.95,9.381
1.067,-2.182,9.35
0.746,-2.522,9.585
0.531,-2.632,9.774
0.861,-2.283,9.731
1.192,-2.249,9.711
1.247,-2.448,9.819
0.79,-2.629,9.733
0.675,-2.991,9.793
0.572,-2.716,9.8
0.888,-1.742,9.845
1.361,-1.909,9.948
0.517,-2.488,9.833
0.892,-2.342,9.558
1.01,-1.9,9.41
0.701,-1.885,9.544
0.732,-2.007,9.762
0.318,-2.687,9.671
0.493,-2.524,9.649
0.653,-2.024,9.774
0.306,-1.993,9.908
0.888,-3.074,9.96
1.206,-2.945,9.664
1.117,-2.498,9.188
1.091,-2.539,9.489
1.68,-2.371,9.427
2.038,-2.23,9.331
1.684,-2.364,9.412
1.359,-2.383,9.475
1.144,-2.543,9.513
0.483,-2.388,9.745
0.464,-2.373,9.941
0.684,-2.431,9.874
0.761,-2.247,9.915
0.727,-2.132,9.769
1.11,-2.172,9.606
1.136,-2.094,9.685
1.012,-2.117,9.506
1.058,-1.976,9.656
1.314,-1.979,9.463
1.392,-1.983,9.403
1.287,-2.105,9.51
1.4,-1.921,9.365
1.639,-2.117,9.369
1.39,-2.062,9.491
1.148,-2.278,9.714
0.873,-2.165,9.795
0.55,-2.074,9.896
1.213,-2.067,9.889
0.206,-2.684,9.74
-0.309,-2.505,9.47
0.591,-1.778,9.956
1.146,-1.802,9.881
1.51,-2.053,9.79
1.299,-2.053,9.778
1.321,-2.369,9.879
1.12,-2.665,10.011
0.627,-2.278,9.886
0.679,-1.845,9.764
0.447,-1.988,9.831
0.309,-1.809,9.377
0.373,-1.744,9.159
1.017,-1.491,9.386
1.44,-1.529,9.41
1.474,-1.943,9.594
1.192,-1.948,9.642
1.285,-1.993,9.79
0.928,-1.967,10.061
0.835,-2.012,10.214
0.897,-2.048,10.058
1.069,-2.053,9.944
0.979,-2.218,10.034
0.804,-2.129,9.958
0.885,-1.826,9.79
0.83,-1.658,9.683
0.919,-1.775,9.601
1.0,-1.684,9.534
1.189,-1.715,9.544
1.445,-1.436,9.41
1.672,-1.488,9.453
1.239,-1.672,9.659
1.105,-1.706,9.635
1.448,-1.567,9.755
1.471,-1.512,9.743
1.282,-1.682,9.908
1.053,-1.928,10.018
1.06,-1.847,9.814
1.261,-1.55,9.709
1.302,-1.565,9.807
1.464,-1.639,9.69
1.519,-1.656,9.534
1.438,-1.605,9.506
1.369,-1.634,9.649
1.392,-1.629,9.503
1.203,-1.761,9.63
0.904,-1.828,9.707
1.148,-1.775,9.757
1.031,-1.701,9.81
1.113,-1.684,10.03
1.488,-1.692,9.898
1.445,-1.766,9.716
1.242,-1.584,9.709
1.05,-1.543,9.604
1.275,-1.538,9.649
1.357,-1.625,9.695
1.309,-1.792,9.946
1.22,-1.79,9.951
1.081,-1.766,9.939
1.335,-1.754,9.879
1.304,-1.964,9.857
1.146,-1.974,9.726
1.663,-1.593,9.635
2.077,-1.311,9.726
1.723,-1.778,9.604
1.392,-1.847,9.668
1.354,-1.895,9.367
1.163,-1.818,9.329
1.019,-1.634,9.554
1.06,-1.481,9.585
0.883,-1.684,9.506
0.744,-1.658,9.577
0.782,-1.816,9.601
0.955,-1.565,9.666
0.947,-1.302,9.872
0.919,-1.419,9.936
0.964,-1.648,9.853
1.304,-1.596,9.68
1.881,-1.459,9.673
1.383,-1.849,9.747
1.404,-1.945,9.731
1.139,-1.964,9.685
1.459,-1.964,9.714
1.589,-1.931,9.637
1.476,-2.096,9.599
1.273,-2.108,9.745
0.998,-2.074,9.654
1.273,-1.838,9.599
1.247,-2.024,9.81
1.034,-2.053,9.877
0.849,-1.988,9.922
1.23,-1.672,9.843
1.263,-1.663,9.896
1.275,-1.802,9.862
1.105,-1.778,9.654
1.268,-1.689,9.647
1.16,-1.672,9.597
1.043,-1.742,9.692
1.402,-1.723,9.68
0.964,-1.869,9.774
1.18,-1.646,9.659
1.151,-1.684,9.812
1.055,-1.797,9.776
1.211,-1.687,9.692
1.565,-1.802,9.625
1.648,-1.689,9.826
1.148,-2.227,9.666
