0.823,-2.474,10.293
-1.314,-2.251,9.398
-4.146,-3.18,9.702
-2.598,-0.818,9.331
-2.259,-1.177,8.104
-2.378,0.139,10.996
-1.05,-1.871,10.276
-0.175,-0.134,8.726
0.144,-0.323,10.573
-0.074,-0.065,10.568
-0.045,0.383,10.994
-1.835,-2.182,9.944
-6.393,-3.833,6.819
-1.031,-1.235,10.578
1.349,0.093,11.087
1.06,0.227,10.602
-0.888,-0.792,9.472
-1.952,-1.749,8.941
-2.361,-1.471,9.786
-1.12,-1.627,9.738
-0.711,-1.397,9.951
-0.337,-0.962,10.482
-0.677,-0.914,10.286
0.024,-1.086,9.525
-1.125,-2.33,8.642
-1.895,-1.12,10.927
-1.153,-0.955,10.142
-0.9,-0.904,9.927
-0.861,-1.251,9.08
-1.876,-1.282,9.865
-1.881,-1.158,10.267
-1.354,-1.132,9.877
-1.151,-1.964,9.826
-1.053,-1.457,9.288
-1.452,-0.967,10.846
-1.646,-1.354,9.817
-0.567,-1.373,9.463
-0.943,-0.873,9.96
-1.605,-2.417,9.4
-1.342,-0.395,10.066
-1.115,-0.94,9.953
-1.232,-1.488,10.006
-0.553,-1.438,9.721
-1.235,-1.849,9.257
-1.419,-1.043,10.489
-0.857,-0.88,10.176
-1.024,-1.51,9.999
-1.948,-1.971,9.731
-0.553,0.426,10.314
0.141,0.624,10.475
-1.146,-2.024,9.733
-1.081,-2.601,9.412
-2.507,-2.938,9.379
0.902,1.412,11.403
1.416,1.103,9.573
-0.459,-0.156,10.106
-0.758,-0.974,9.786
-0.694,-2.445,9.613
-0.9,-2.005,10.391
-1.053,-2.517,10.393
0.098,0.359,9.037
0.014,0.206,9.989
-1.223,-0.591,10.721
-1.232,-1.17,11.047
-2.393,-1.694,8.831
-1.637,-2.936,9.254
0.421,-1.431,9.252
1.278,0.239,9.891
3.864,-1.316,7.874
-2.041,-1.991,11.066
-3.608,-3.859,9.14
-2.725,-3.601,9.788
-1.577,-2.433,9.711
-1.323,-1.122,9.587
-1.684,-0.931,9.448
-0.23,-1.4,9.307
-0.443,-2.206,9.81
-2.132,-3.63,10.621
-2.78,-3.976,10.317
-2.409,-0.359,9.778
0.014,-0.684,8.51
-0.773,-7.446,11.324
-1.335,-3.529,10.137
2.402,-2.579,8.436
0.333,-0.926,8.455
-1.311,-1.0,9.573
-0.878,-0.957,9.453
-0.77,-2.129,9.532
-2.912,-4.606,9.805
-1.89,-2.785,9.465
-0.038,-1.565,9.171
-0.957,-1.404,9.24
-3.984,-2.754,9.829
-2.768,-2.177,9.58
-1.488,-2.16,9.621
-2.227,-2.795,9.522
-1.136,-2.091,9.563
-0.656,-2.227,9.484
-1.529,-2.79,9.625
-2.129,-2.46,9.683
-1.828,-2.105,9.518
-1.505,-2.632,9.398
-1.0,-3.039,9.623
-1.069,-3.35,9.783
-1.558,-3.048,9.508
-1.787,-2.201,9.51
-1.735,-2.541,9.616
-1.213,-2.548,9.577
-1.215,-3.082,9.654
-1.27,-2.708,9.465
-2.149,-1.945,9.604
-2.177,-1.878,9.668
-1.438,-2.309,9.621
-1.538,-2.522,9.628
-1.653,-2.381,9.592
-1.361,-1.957,9.465
-1.586,-3.01,9.767
-1.325,-2.926,9.714
-1.292,-2.067,9.618
-1.694,-2.242,9.676
-1.512,-2.39,9.592
-1.498,-2.835,9.652
-1.541,-2.62,9.69
-1.68,-1.971,9.561
-1.584,-1.5,9.525
-1.658,-2.251,9.802
-0.95,-2.182,9.166
-1.414,-3.539,9.81
-1.373,-2.943,9.726
-1.431,-2.658,9.762
-1.699,-1.603,9.551
-2.127,-1.864,9.625
-1.847,-2.539,9.649
-1.431,-2.759,9.64
-1.192,-2.689,9.563
-1.34,-2.268,9.597
-1.483,-2.299,9.613
-1.548,-2.352,9.606
-1.601,-2.268,9.52
-1.436,-2.931,9.738
-1.419,-2.763,9.656
-1.543,-2.759,9.676
-1.457,-2.555,9.587
-1.261,-1.847,9.489
-1.605,-2.096,9.532
-1.488,-2.754,9.666
-1.486,-2.998,9.537
-1.361,-2.924,9.656
-1.479,-1.9,9.448
-1.79,-1.936,9.525
-1.431,-2.33,9.575
-1.445,-2.988,9.735
-1.629,-3.127,9.692
-1.553,-2.771,9.652
-2.345,-0.924,9.223
-1.639,-2.366,10.288
-1.139,-3.089,9.771
-1.098,-3.132,8.972
-0.947,-1.766,9.664
-2.333,-2.055,9.745
-1.22,-2.749,9.714
-1.218,-2.783,9.623
-1.625,-2.632,9.625
-1.538,-2.242,9.465
-1.818,-2.354,9.597
-1.656,-2.239,9.654
-1.309,-2.57,9.661
-0.711,-2.507,9.487
-1.342,-2.924,9.544
-1.766,-2.584,9.51
