5.687,-2.285,7.805
5.307,-2.79,7.4
6.013,-2.302,7.032
7.19,-2.261,6.8
6.211,-2.412,7.496
5.457,-0.993,7.64
6.465,-2.397,7.149
6.089,-2.675,7.281
5.946,-2.756,7.087
6.065,-2.11,7.513
6.075,-1.337,7.809
5.79,-1.699,7.728
5.051,-2.306,7.419
6.125,-3.211,6.97
7.324,-0.739,7.769
5.316,-2.17,7.843
3.902,-3.11,8.123
4.802,-2.644,7.226
7.584,-2.467,7.412
7.01,-1.151,7.395
5.816,-0.49,7.986
5.678,-1.242,8.065
5.029,-1.723,7.635
5.804,0.227,8.116
5.632,-1.371,8.381
5.295,-2.182,8.178
5.637,-2.299,7.812
5.886,-1.517,7.51
5.883,-1.641,8.001
5.02,-2.062,8.295
4.847,-2.036,7.264
5.111,-2.998,7.931
5.694,-4.223,7.257
4.271,-3.57,7.462
5.812,-1.995,7.903
5.386,-2.117,7.728
5.443,-2.962,7.647
5.68,-3.125,7.474
5.666,-2.814,7.651
5.646,-2.553,7.764
5.52,-2.596,7.709
5.199,-2.354,7.869
5.603,-2.866,7.541
5.838,-3.371,7.424
5.845,-3.005,7.51
5.522,-2.431,7.833
4.948,-2.287,7.855
5.063,-2.627,7.831
6.029,-2.979,7.29
4.859,-3.761,7.388
5.156,-2.988,7.295
6.3,-2.304,7.532
5.453,-3.201,7.529
5.668,-3.118,7.661
6.013,-2.261,7.649
5.551,-2.192,7.651
5.213,-0.974,8.501
5.108,-2.574,7.738
5.273,-3.488,7.568
4.63,-3.036,7.85
5.438,-2.402,7.855
5.383,-1.787,8.163
5.058,-1.711,8.202
4.752,-2.696,7.96
5.627,-2.749,7.893
5.769,-2.704,7.654
5.752,-2.038,7.623
4.642,-2.06,7.896
4.888,-2.555,7.551
6.3,-3.118,7.577
5.156,-2.641,7.881
5.455,-2.06,7.683
5.556,-2.424,7.733
4.749,-2.591,7.829
4.931,-3.228,7.616
6.247,-2.309,8.336
6.644,-3.089,7.357
5.319,-2.527,7.683
6.142,-1.103,7.704
6.321,-1.785,7.965
5.534,-2.371,8.032
4.331,-1.727,7.857
5.989,-0.586,8.434
5.429,-0.861,8.549
4.603,-1.653,8.324
4.185,-2.149,8.228
4.527,-2.309,8.585
6.362,-2.751,7.797
5.254,-2.594,7.462
4.433,-3.295,7.838
5.455,-2.333,7.948
4.445,-2.395,8.022
5.706,-2.83,7.915
5.094,-2.366,7.996
4.737,-2.486,7.9
4.264,-2.213,8.329
4.304,-1.876,8.494
5.505,-2.242,8.453
4.962,-2.606,8.18
4.957,-2.728,8.18
4.596,-2.522,8.178
4.357,-2.321,8.329
5.103,-2.519,8.288
4.637,-2.129,8.405
4.204,-2.022,8.429
4.194,-2.003,8.405
4.29,-1.83,8.355
5.115,-1.581,8.491
4.831,-1.818,8.4
4.594,-3.055,8.01
4.857,-2.699,8.159
4.752,-2.175,8.343
4.62,-2.361,8.266
5.467,-2.33,8.352
5.192,-2.749,8.147
5.022,-3.101,8.089
4.744,-2.397,8.204
4.436,-1.67,8.46
4.34,-1.94,8.424
4.838,-2.28,8.424
5.235,-3.06,8.159
5.168,-2.797,8.123
4.551,-3.187,9.147
4.79,-2.613,8.211
4.78,-2.751,8.333
3.45,-1.653,8.659
3.749,-1.567,8.702
4.211,-2.414,8.451
5.017,-2.462,8.276
4.943,-2.433,8.207
4.747,-2.153,8.274
4.788,-2.294,8.352
4.783,-2.354,8.259
5.079,-2.936,8.183
4.838,-2.357,8.159
5.35,-2.077,8.274
4.467,-2.287,8.288
4.426,-2.256,8.25
4.723,-2.342,8.319
5.003,-2.371,8.271
4.572,-2.168,8.29
4.855,-2.187,8.259
4.709,-2.299,8.226
4.809,-2.385,8.216
4.802,-2.278,8.341
4.687,-2.469,8.166
4.79,-2.338,8.226
4.709,-2.34,8.254
4.847,-2.311,8.331
4.783,-2.45,8.266
4.871,-2.35,8.3
4.701,-2.371,8.254
4.776,-2.39,8.319
4.694,-2.481,8.285
4.682,-2.383,8.36
4.847,-2.194,8.381
4.704,-1.859,8.434
4.577,-2.311,8.307
4.546,-2.177,8.412
4.752,-2.73,8.207
4.869,-2.417,8.245
4.862,-1.876,8.422
4.768,-2.479,8.331
4.398,-2.684,8.305
4.565,-2.515,8.393
4.625,-2.486,8.233
4.637,-2.024,8.372
4.716,-2.694,8.166
4.74,-2.845,8.089
4.931,-2.586,8.211
5.017,-2.151,8.343
4.728,-2.299,8.345
4.587,-2.421,8.412
4.606,-2.684,7.946
7.439,-1.206,10.398
4.828,-3.319,8.673
3.266,-2.431,7.675
4.288,-0.342,9.08
4.711,-1.457,8.553
4.498,-2.567,8.312
4.677,-2.543,8.341
4.955,-2.976,7.998
4.989,-2.495,8.178
4.831,-2.579,8.25
4.716,-2.919,8.197
4.967,-3.653,8.027
4.689,-3.182,7.979
4.13,-1.553,8.429
4.668,-1.926,8.381
5.101,-2.823,8.003
5.161,-3.309,7.917
5.374,-2.689,7.869
5.544,-2.414,7.888
5.359,-2.397,7.891
4.529,-2.385,8.087
4.998,-2.778,7.936
5.111,-2.677,7.958
4.95,-2.306,8.094
5.264,-2.897,8.07
5.536,-2.921,7.754
4.472,-2.285,8.161
5.039,-2.472,7.994
5.603,-2.235,8.094
4.917,-2.273,8.245
4.486,-2.527,8.171
5.479,-2.591,8.101
4.79,-2.256,8.135
4.941,-1.287,8.441
4.608,-2.005,8.039
5.333,-3.577,7.716
5.56,-3.716,7.596
5.295,-2.639,7.838
5.424,-2.089,8.123
4.876,-3.256,7.917
4.881,-3.067,7.998
4.912,-2.244,8.312
4.974,-2.751,8.137
4.728,-2.998,8.065
4.462,-1.924,8.422
3.821,-1.9,8.439
3.907,-1.718,8.687
4.218,-1.584,8.764
4.388,-1.715,8.69
4.922,-1.531,8.762
4.584,-2.175,8.491
4.247,-2.101,8.494
4.333,-2.17,8.453
4.534,-2.57,8.271
4.878,-2.548,8.393
4.811,-2.285,8.393
4.41,-2.053,8.597
4.383,-2.483,8.427
0.737,-2.799,0.634
6.295,0.919,8.525
3.618,-3.761,7.893
2.412,-1.079,8.41
4.795,-1.086,9.003
4.91,-1.723,8.498
4.666,-1.464,8.659
4.74,-1.804,8.515
4.771,-1.713,8.52
4.448,-1.586,8.642
4.637,-2.048,8.489
4.567,-2.177,8.451
4.587,-2.089,8.522
4.52,-2.132,8.364
4.62,-2.479,8.207
4.869,-2.675,8.178
4.685,-2.424,8.207
4.749,-2.271,8.185
4.785,-2.182,8.264
4.874,-2.065,8.317
4.89,-2.247,8.266
4.663,-1.751,8.41
4.599,-1.914,8.419
4.792,-2.242,8.357
4.893,-2.177,8.419
4.831,-1.787,8.439
4.855,-2.096,8.247
4.718,-2.438,8.166
4.606,-2.309,8.333
4.599,-2.266,8.274
4.467,-1.136,8.716
4.237,-2.125,8.374
4.857,-2.718,8.393
5.503,-2.431,8.221
4.572,-2.474,8.187
4.685,-1.919,8.207
5.481,-1.445,8.25
4.137,-1.742,8.376
3.457,-1.869,8.553
3.723,-1.486,8.57
5.307,-4.515,6.793
7.63,-3.079,7.886
6.228,-1.641,7.625
4.154,-2.981,7.946
5.166,-3.022,7.793
5.812,-2.582,7.752
5.022,-2.443,8.056
4.926,-2.316,8.041
5.288,-2.426,7.903
5.072,-2.656,7.984
5.041,-2.629,7.958
5.321,-2.529,7.86
5.292,-2.728,7.817
5.139,-2.969,7.833
5.132,-3.127,7.869
4.874,-2.924,7.575
4.474,-1.534,9.276
4.95,-1.718,7.927
5.245,-3.07,7.898
5.388,-2.457,7.903
5.233,-2.845,7.848
5.271,-2.864,7.857
5.371,-2.273,7.884
4.84,-2.35,8.163
4.852,-2.78,7.979
5.513,-2.713,7.73
5.364,-2.491,7.948
5.826,-2.572,7.592
3.687,-2.452,8.073
3.01,-1.314,8.62
6.166,-2.402,7.793
5.584,-2.601,7.934
5.015,-2.821,7.982
5.347,-2.924,7.867
4.503,-2.553,7.939
4.563,-2.457,8.096
5.297,-2.345,8.07
4.613,-2.29,8.29
4.953,-3.462,7.64
4.962,-3.067,7.833
5.572,-2.137,8.056
5.407,-2.799,7.671
5.276,-3.333,7.541
5.273,-2.859,7.85
5.374,-2.613,7.872
4.766,-3.017,7.891
5.302,-2.476,7.974
5.606,-2.218,8.123
4.352,-2.914,8.183
4.61,-3.366,7.771
5.127,-3.108,7.132
4.701,-2.239,8.264
5.639,-2.682,7.972
5.575,-2.675,7.848
4.898,-2.402,8.154
4.948,-2.436,8.053
7.13,-3.35,7.683
4.823,-3.079,7.733
4.893,-2.488,7.793
5.199,-1.945,8.195
5.228,-2.804,8.022
5.522,-3.216,7.506
5.185,-3.309,7.747
4.488,-3.283,7.738
5.027,-3.144,7.711
5.831,-3.046,7.573
6.022,-2.893,7.439
4.89,-3.12,7.62
5.005,-3.141,7.685
5.211,-2.907,7.855
4.957,-2.972,7.922
5.032,-2.792,7.879
5.553,-2.598,7.9
5.4,-2.993,7.654
5.434,-2.737,7.764
5.197,-2.902,7.771
4.991,-2.905,7.807
5.017,-2.972,7.86
5.625,-2.897,7.8
5.938,-3.046,7.573
5.146,-3.436,7.549
4.701,-3.127,8.029
4.673,-2.936,7.745
5.156,-2.639,7.917
5.048,-2.917,7.75
5.881,-2.878,7.654
5.623,-3.321,7.565
4.943,-2.976,7.661
5.225,-2.646,7.812
5.123,-3.273,7.766
5.144,-2.61,7.931
5.158,-2.761,7.979
5.501,-3.261,7.527
5.103,-3.022,7.833
5.237,-2.998,7.948
5.546,-2.737,7.704
4.347,-2.926,7.747
4.831,-2.864,8.022
5.331,-3.196,7.735
4.895,-2.914,7.814
5.374,-3.012,7.776
5.228,-3.24,7.742
5.221,-3.12,7.831
5.075,-2.969,7.896
4.883,-2.735,8.046
4.965,-2.682,8.156
4.663,-2.481,8.166
5.192,-2.603,8.077
5.058,-2.692,7.965
4.74,-2.962,7.869
4.967,-2.737,7.965
5.24,-2.668,7.994
4.989,-2.763,8.041
4.814,-2.859,8.101
4.9,-2.943,8.106
5.041,-2.661,8.123
4.8,-3.163,7.998
3.055,-2.144,7.539
5.654,-2.369,8.274
5.757,-3.436,7.563
5.0,-2.871,7.809
4.905,-2.201,8.219
5.333,-2.558,7.946
5.39,-3.173,7.69
5.12,-3.395,7.644
5.359,-3.457,7.477
5.513,-3.247,7.604
5.364,-3.031,7.728
5.065,-3.242,7.73
5.008,-3.584,7.51
5.338,-3.563,7.45
5.347,-3.051,7.584
5.221,-2.818,7.692
5.381,-3.024,7.692
5.472,-3.127,7.462
5.407,-3.003,7.721
5.307,-3.23,7.625
4.931,-3.323,7.527
5.292,-2.519,7.797
5.742,-2.546,7.754
5.13,-3.299,7.618
4.996,-3.146,7.73
5.374,-2.735,7.809
5.343,-3.158,7.539
5.302,-3.479,7.47
5.434,-3.156,7.642
5.285,-2.862,7.795
5.02,-2.873,7.802
5.316,-3.192,7.644
5.481,-3.4,7.446
5.218,-3.395,7.455
5.591,-3.031,7.47
5.486,-2.969,7.618
5.273,-3.094,7.611
5.254,-3.034,7.692
5.228,-3.108,7.687
5.513,-3.082,7.568
5.434,-3.024,7.683
5.113,-3.345,7.704
5.197,-3.33,7.606
5.57,-2.735,7.695
5.613,-2.474,7.778
5.185,-2.95,7.706
5.163,-3.232,7.699
