1.584,1.55,9.621
1.333,1.536,9.738
0.553,1.438,9.63
1.321,1.704,9.676
1.84,2.144,9.755
1.426,2.146,9.757
1.244,1.641,9.711
0.921,1.706,9.74
1.62,1.268,9.664
1.735,1.352,9.628
1.873,2.082,9.898
1.297,1.677,9.733
0.78,1.18,9.616
1.16,1.443,9.774
1.565,1.696,9.865
1.512,1.316,9.743
1.168,1.598,9.69
1.01,2.027,9.814
1.002,1.328,9.814
1.581,1.431,9.869
1.457,1.538,9.757
0.524,1.352,9.652
0.531,1.378,9.733
1.261,1.737,9.759
1.172,1.601,9.776
1.282,1.591,9.783
1.424,1.491,9.709
1.117,1.84,9.884
0.153,1.964,9.848
0.323,1.397,9.74
1.596,1.448,9.728
1.345,1.177,9.707
0.83,1.247,9.826
0.421,1.28,9.872
0.534,1.471,9.771
1.325,1.699,9.774
1.058,1.694,9.793
0.792,1.617,9.759
1.005,1.708,9.795
0.632,1.794,9.915
0.567,1.534,9.845
2.003,1.352,9.757
1.806,1.555,9.814
0.701,1.352,9.723
1.151,1.663,9.795
1.213,1.555,9.585
1.325,1.881,9.79
1.369,1.486,9.676
1.046,1.83,9.731
0.761,1.919,9.807
1.034,1.881,9.807
1.314,1.802,9.714
1.694,1.512,9.728
1.658,1.675,9.757
1.852,1.66,9.838
1.321,1.713,9.75
1.383,1.694,9.63
1.481,2.16,9.644
1.108,1.699,9.637
1.328,1.782,9.585
1.591,1.967,9.738
1.474,2.28,9.685
1.555,2.383,9.652
0.988,2.302,9.714
0.663,1.971,9.762
0.902,2.005,9.719
2.072,2.144,9.661
2.606,2.412,9.683
1.433,2.074,9.582
0.665,2.247,9.644
0.735,1.792,9.633
1.421,1.828,9.577
2.156,1.814,9.621
1.718,1.952,9.601
1.194,2.129,9.659
0.916,1.857,9.609
0.988,1.823,9.537
1.644,2.091,9.747
1.529,1.826,9.678
1.278,1.919,9.609
1.22,2.038,9.666
1.144,2.089,9.671
1.012,1.924,9.683
1.474,1.771,9.635
1.227,1.907,9.664
0.531,1.991,9.647
0.818,2.17,9.692
0.986,1.928,9.683
1.175,2.201,9.68
1.345,2.0,9.697
2.098,2.206,9.874
0.778,2.046,9.575
0.447,1.869,9.721
1.208,2.096,9.8
1.888,2.055,9.585
1.625,1.981,9.633
0.701,1.945,9.635
0.151,1.859,9.671
0.924,2.18,9.671
1.136,2.225,9.69
0.864,1.72,9.623
0.969,1.907,9.7
1.33,1.931,9.805
2.369,1.794,9.783
1.766,1.617,9.597
0.608,1.835,9.692
0.833,1.72,9.857
1.857,1.938,9.707
1.526,1.739,9.609
0.675,2.139,9.644
1.314,1.957,9.673
1.072,2.036,9.692
1.125,1.979,9.695
1.239,1.646,9.776
1.148,1.156,9.716
0.782,1.345,9.707
0.909,1.873,9.534
1.438,1.471,9.759
1.971,1.177,9.817
1.251,1.397,9.826
0.641,1.325,9.635
0.299,1.586,9.719
1.546,2.177,9.74
1.845,2.263,9.865
1.079,1.565,9.69
0.584,1.627,9.659
-0.124,1.491,9.752
0.428,1.859,9.659
1.981,1.974,9.81
2.108,2.129,9.522
0.88,1.759,9.582
-0.179,2.034,9.929
1.938,1.823,9.767
2.498,2.204,9.295
1.744,2.048,9.496
0.88,1.675,9.731
1.782,2.61,9.908
1.907,2.637,9.666
1.806,2.256,9.41
0.802,2.18,9.276
1.189,2.505,9.613
1.515,2.117,9.537
0.383,1.773,9.68
-0.036,2.177,9.388
0.873,2.603,9.805
1.529,3.024,9.862
1.598,2.474,9.446
0.962,2.426,9.633
1.026,2.105,9.393
1.9,2.426,9.664
1.567,1.991,9.57
1.225,1.794,9.623
1.091,1.943,9.592
1.395,2.158,9.637
1.809,2.78,9.75
1.206,1.94,9.723
0.981,1.811,9.537
0.947,2.065,9.604
0.866,1.809,9.659
1.699,2.182,9.64
1.584,2.278,9.623
1.069,1.962,9.556
0.787,1.732,9.654
1.132,1.804,9.661
1.299,2.022,9.606
1.45,2.065,9.64
1.555,2.153,9.656
0.66,1.864,9.625
1.144,1.749,9.688
1.201,1.859,9.776
1.11,1.838,9.747
1.428,2.125,9.57
1.084,2.084,9.764
0.651,1.823,9.714
1.309,1.725,9.723
1.376,1.861,9.604
1.038,1.505,9.568
0.945,1.536,9.814
0.895,1.512,9.946
0.988,1.558,9.833
1.175,1.706,9.695
1.132,1.797,9.661
0.885,1.677,9.673
0.732,1.598,9.802
1.445,2.024,9.982
1.258,1.821,9.822
1.321,2.024,9.671
0.933,1.873,9.697
0.971,1.871,9.819
0.931,1.775,9.673
0.998,1.699,9.625
0.983,1.78,9.678
0.959,1.787,9.81
1.481,2.127,9.896
1.05,1.658,9.678
1.019,1.555,9.64
0.857,1.452,9.711
1.029,1.5,9.769
1.038,1.593,9.833
0.959,1.864,9.702
1.101,2.005,9.676
1.132,1.766,9.594
1.404,2.115,9.721
1.44,1.9,9.656
0.938,1.646,9.723
0.971,1.366,9.609
0.83,1.687,9.668
0.854,1.9,9.623
1.928,2.038,9.912
1.562,2.242,9.451
0.871,2.957,9.477
0.926,2.259,9.755
0.912,2.23,10.044
-0.06,0.548,9.29
2.433,2.086,9.231
2.383,2.218,10.226
0.835,1.67,9.731
1.337,1.842,9.707
1.345,2.275,9.644
0.84,1.96,9.805
-0.49,2.309,9.625
0.074,3.103,9.307
0.634,1.847,9.769
1.55,1.57,2.347
1.081,0.959,10.015
2.12,2.873,9.908
1.45,2.649,9.685
1.512,1.893,9.429
0.383,2.486,9.872
-0.234,1.778,9.592
0.919,2.701,9.723
2.256,2.646,9.865
1.395,1.878,9.738
0.184,1.189,9.432
-0.007,1.534,9.613
1.172,2.137,9.467
1.431,1.926,9.769
1.397,1.498,9.79
0.957,1.072,9.573
-0.165,1.601,9.855
0.024,1.888,9.848
1.091,2.613,9.932
1.361,2.189,9.92
0.644,1.625,9.795
0.457,1.725,9.781
0.665,1.33,9.625
