-0.002,-3.094,9.434
0.165,-3.316,9.338
0.084,-2.991,9.441
-0.014,-2.5,9.283
0.323,-3.048,9.429
0.156,-3.089,9.487
0.237,-2.933,9.429
-0.05,-3.062,9.463
0.045,-3.177,9.221
-0.172,-3.371,9.293
-0.158,-3.249,9.446
-0.507,-3.615,9.056
-0.079,-4.149,9.092
0.124,-3.118,8.948
0.103,-3.292,9.458
0.373,-2.603,9.63
0.093,-3.039,9.432
0.215,-3.196,9.219
0.215,-3.364,9.355
-0.213,-3.242,9.408
-0.39,-3.12,9.159
0.117,-4.01,9.118
0.0,-3.878,9.149
0.218,-3.414,9.281
-0.033,-3.156,9.353
-0.201,-2.701,9.441
-0.091,-3.012,9.412
-0.156,-3.591,9.211
0.581,-3.9,9.204
0.251,-3.17,8.79
0.916,-3.807,9.812
0.703,-4.084,9.408
0.153,-2.175,9.671
0.591,-2.137,9.69
-0.134,-5.029,8.786
0.301,-4.477,10.085
0.33,-3.917,8.757
-0.29,-5.072,9.197
0.148,-3.522,9.113
0.565,-2.201,9.589
0.947,-2.11,9.475
0.096,-2.761,9.621
0.112,-4.45,9.561
0.086,-2.309,9.221
0.005,-4.697,9.338
0.376,-3.452,9.231
0.165,-3.921,9.13
0.414,-4.077,9.183
0.402,-3.156,9.271
0.407,-2.206,9.506
0.256,-4.792,9.147
-0.122,-3.852,9.116
0.053,-3.149,9.326
0.529,-2.488,9.491
-0.038,-4.816,9.149
0.445,-3.704,9.008
0.273,-3.85,9.013
-0.679,-3.773,9.18
0.811,-3.622,9.609
0.601,-2.732,9.374
-0.031,-4.161,9.192
-0.007,-3.338,8.79
0.634,-3.854,9.125
-0.12,-3.278,9.266
0.141,-4.252,9.396
0.285,-4.546,8.728
0.751,-3.326,9.02
0.603,-3.866,9.243
0.091,-3.986,8.951
0.38,-3.749,8.943
0.658,-3.481,9.166
0.16,-3.256,9.281
0.098,-3.814,9.264
0.067,-3.792,8.967
0.304,-3.955,8.984
0.5,-3.926,9.032
0.426,-4.13,9.192
0.419,-3.618,9.257
0.974,-3.383,9.164
0.804,-3.708,9.104
0.368,-3.864,9.144
0.175,-3.998,8.943
0.488,-3.95,9.336
0.234,-3.412,9.176
0.273,-3.522,9.293
1.304,-4.742,8.833
0.455,-3.699,9.168
0.629,-3.888,9.31
0.309,-3.711,9.061
0.23,-3.775,8.843
0.579,-3.998,9.24
0.718,-3.72,9.353
0.306,-3.141,9.333
0.201,-3.795,8.884
0.426,-4.608,8.391
-0.012,-4.17,9.235
0.66,-3.132,9.503
1.263,-3.051,9.551
0.998,-3.637,9.585
0.057,-5.101,8.704
-0.136,-3.649,8.257
0.057,-3.807,9.202
0.88,-2.811,9.463
-1.421,-4.843,9.183
-0.177,-4.276,8.872
0.469,-3.974,9.039
-0.146,-4.051,9.027
-0.033,-3.85,9.097
0.385,-3.79,9.29
-0.053,-3.735,9.006
-0.105,-3.804,9.137
0.17,-3.85,9.147
0.404,-4.051,9.075
0.232,-3.862,9.245
0.493,-3.307,9.216
0.345,-3.546,9.254
0.242,-3.852,9.118
0.01,-4.209,9.037
0.182,-4.058,9.013
0.041,-4.053,8.891
0.361,-3.778,9.123
0.208,-3.598,9.269
0.115,-4.012,9.109
-0.139,-4.031,8.967
-0.005,-4.115,8.85
0.278,-3.967,9.034
0.297,-3.74,9.185
0.012,-3.697,9.176
-0.055,-4.189,9.006
-0.005,-3.95,8.965
0.141,-3.866,9.02
0.139,-3.809,9.085
0.0,-3.912,9.077
-0.16,-4.211,9.018
-0.089,-4.02,9.049
