0.378,0.435,10.023
0.562,-0.227,10.001
0.723,-0.567,10.049
0.636,-0.38,10.14
0.794,-0.242,10.034
1.122,-0.373,9.838
0.921,-0.189,9.991
0.84,-0.112,9.972
0.837,-0.215,10.061
0.687,-0.316,10.03
0.39,-0.519,10.152
0.5,-0.519,9.965
0.727,-0.287,9.915
0.811,-0.234,9.898
0.735,-0.433,9.759
1.27,0.01,9.929
1.452,-0.026,9.977
1.239,-0.017,9.917
0.328,-0.388,10.14
0.567,-0.605,10.011
0.517,-0.359,10.03
0.412,-0.517,9.81
0.871,-0.225,9.896
0.976,0.043,10.075
0.83,-0.553,9.999
0.696,-0.464,10.02
0.746,-0.141,10.063
0.505,-0.024,10.087
0.684,-0.445,10.204
0.672,-0.514,9.86
0.938,-0.117,9.465
1.103,-0.266,9.738
0.672,-0.624,9.915
0.737,-0.581,10.269
0.546,-0.371,10.451
0.455,-0.23,10.001
0.744,0.06,9.822
0.711,-0.055,10.034
0.837,-0.287,10.015
1.036,-0.481,10.08
0.835,-0.543,10.13
0.577,-0.589,10.054
0.354,-0.658,10.41
0.483,-0.335,10.149
0.938,0.371,9.594
0.864,0.627,9.711
0.663,0.089,10.097
0.703,-0.555,10.14
0.749,-0.569,10.073
0.775,-0.187,9.857
0.847,0.055,9.996
0.83,0.153,10.113
0.651,0.077,10.066
0.821,0.189,9.92
0.928,0.179,9.769
0.866,0.019,9.984
0.864,-0.053,10.101
0.845,-0.144,10.023
0.713,-0.041,10.061
0.67,0.022,9.953
0.644,0.11,9.953
0.565,0.132,10.302
0.773,0.213,10.137
0.904,0.22,9.92
0.964,0.23,9.767
0.763,0.041,9.86
0.543,-0.084,10.03
0.825,0.182,10.006
1.002,0.311,10.051
0.873,0.282,10.042
0.802,0.098,9.92
0.787,-0.057,10.006
0.758,-0.017,10.003
0.876,0.091,9.975
0.866,0.191,10.133
0.818,0.081,10.094
0.79,0.081,9.838
0.787,0.086,9.939
0.684,0.134,10.056
0.656,0.117,10.178
0.924,0.115,10.018
1.445,0.105,9.829
0.359,0.045,10.025
0.639,0.156,10.121
0.981,0.242,9.927
0.696,0.208,10.092
0.835,0.007,9.994
0.785,-0.053,10.032
0.902,0.146,9.987
0.677,0.148,9.996
0.739,0.158,10.027
0.95,0.139,10.087
0.775,0.096,10.135
0.672,0.182,9.987
0.72,0.4,9.845
0.644,0.388,9.982
0.835,0.218,10.054
0.79,0.103,10.056
0.816,0.139,9.987
0.871,0.206,9.936
0.737,0.163,10.051
0.878,0.45,10.008
0.79,0.172,9.994
